"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Indoor WLAN Intelligent Target Intrusion Sensing Using Ray-Aided Generative Adversarial Network","M. Zhou; Y. Lin; N. Zhao; Q. Jiang; X. Yang; Z. Tian","School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Information and Communication Engineering, Dalian University of Technology, Liaoning, China; School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China; School of Communication and Information Engineering, Chongqing University of Posts and Telecommunications, Chongqing, China","IEEE Transactions on Emerging Topics in Computational Intelligence","24 Jan 2020","2020","4","1","61","73","An indoor target intrusion sensing technique has been used in many fields, such as smart home management, security monitoring, counter-terrorism, and disaster relief. At the same time, with the wide deployment of wireless local area network (WLAN) and general support of the IEEE 802.11 protocol by various mobile devices, the target intrusion sensing can be realized based on the existing WLAN infrastructure without requiring the target to carry any special device. However, the existing indoor WLAN target intrusion sensing approaches usually depend on the radio map construction with huge labor and time cost, which is the major barrier of current systems. In response to this compelling problem, we propose the new ray-aided generative adversarial model (RaGAM) to automatically construct the radio map, which is used for the indoor WLAN intelligent target intrusion sensing and localization. To achieve the low labor and time cost, the RaGAM uses the adaptive-depth ray tree based the quasi three-dimensional ray-tracing model to depict the difference of WLAN signals between the silence and intrusion environments with the purpose of constructing the synthetic radio map. Considering the gap between the synthetic and actual radio maps, we modify the conventional generative adversarial network by the joint synthetic and unsupervised learning (or called S+U learning) from the actual unlabeled received signal strength (RSS) data to improve the precision of the proposed ray-tracing model, and consequently obtain the refined radio map. After that, the statistical characteristics of the refined radio map are utilized to construct the training set for the probabilistic neural network (PNN), and then by using the well-trained PNN to classify the newly collected RSS data, the target intrusion sensing, and localization are achieved. The experimental results show that the proposed approach cannot only perform well in terms of computation cost and the ray-tracing accuracy, but also sense the target intrusion states accurately.","2471-285X","","10.1109/TETCI.2019.2892748","National Natural Science Foundation of China(grant numbers:61771083,61704015); Program for Changjiang Scholars and Innovative Research Team in University(grant numbers:IRT1299); Fundamental Science and Frontier Technology Research Project of Chongqing(grant numbers:cstc2017jcyjAX0380); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8968712","Target intrusion sensing;ray-tracing;generative adversarial network;unsupervised learning;probabilistic neural network","Wireless LAN;Sensors;Ray tracing;Generative adversarial networks;Solid modeling;Three-dimensional displays;Adaptation models","indoor radio;neural nets;radionavigation;ray tracing;unsupervised learning;wireless LAN","IEEE 802.11 protocol;wireless local area network;indoor target intrusion sensing technique;ray-aided generative adversarial network;target intrusion states;refined radio map;ray-tracing model;conventional generative adversarial network;actual radio maps;synthetic radio map;intrusion environments;WLAN signals;quasithree-dimensional ray-tracing;indoor WLAN intelligent target intrusion sensing;ray-aided generative adversarial model;radio map construction;target intrusion sensing approaches","","1","","31","IEEE","24 Jan 2020","","","IEEE","IEEE Journals"
"An incremental malware detection model for meta-feature API and system call sequence","P. Kishore; S. K. Barisal; D. P. Mohapatra","NIT Rourkela,Dept. of C.S.E.,Odisha,India; NIT Rourkela,Dept. of C.S.E.,Odisha,India; NIT Rourkela,Dept. of C.S.E.,Odisha,India","2020 15th Conference on Computer Science and Information Systems (FedCSIS)","14 Oct 2020","2020","","","629","638","In this technical world, the detection of malware variants is getting cumbersome day by day. Newer variants of malware make it even tougher to detect them. The enormous amount of diversified malware enforced us to stumble on new techniques like machine learning. In this work, we propose an incremental malware detection model for meta-feature API and system call sequence. We represent the host behaviour using a sequence of API calls and system calls. For the creation of sequential system calls, we use NITRSCT (NITR System call Tracer) and for sequential API calls, we generate a list of anomaly scores for each API call sequence using Numenta Hierarchical Temporal Memory (N-HTM). We have converted the API call sequence into six meta-features that narrates its influence. We do the feature selection using a correlation matrix with a heatmap to select the best meta-features. An incremental malware detection model is proposed to decide the label of the binary executable under study. We classify malware samples into their respective types and demonstrated via a case study that, our proposed model can reduce the effort required in STS-Tool (Socio-Technical Security Tool) approach and Abuse case. Theoretical analysis and real-life experiments show that our model is efficient and achieves 95.2% accuracy. The detection speed of our proposed model is 0. 03s. We resolve the issue of limited precision and recall while detecting malware. User's requirement is also met by fixing the trade-off between accuracy and speed.","","978-83-955416-7-4","10.15439/2020F73","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9222985","meta-feature;API call;system call;incremental malware detection;Abuse Case;STS-Tool","","application program interfaces;invasive software;learning (artificial intelligence);pattern classification","incremental malware detection model;meta-feature API;system call sequence;malware variants;diversified malware;sequential system;sequential API calls;meta-features;NITR system call tracer","","","","29","","14 Oct 2020","","","IEEE","IEEE Conferences"
"ICCSE 2019 Book of Abstracts","",,"2019 14th International Conference on Computer Science & Education (ICCSE)","23 Sep 2019","2019","","","54","94","Presents abstracts for the articles comprising the conference proceedings.","2473-9464","978-1-7281-1846-8","10.1109/ICCSE.2019.8845477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8845477","","","","","","","","","","23 Sep 2019","","","IEEE","IEEE Conferences"
"CBSigIDS: Towards Collaborative Blockchained Signature-Based Intrusion Detection","S. Tug; W. Meng; Y. Wang","Department of Applied Mathematics and Computer Science, Technical University of Denmark, Denmark; Department of Applied Mathematics and Computer Science, Technical University of Denmark, Denmark; Guangzhou University, School of Computer Science, China","2018 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","3 Jun 2019","2018","","","1228","1235","Intrusion detection systems (IDSs) are one of the most important security mechanisms that help identify various attacks. To enhance the detection performance of a single IDS, collaborative intrusion detection systems or networks (CIDSs or CIDNs) are often implemented in practical organizations, which encourage a set of IDS nodes to exchange information like alarms and signatures with each other. However, due to the distributed nature, malicious nodes within such collaborative network are able to generate untruthful signatures and share to others. This may significantly degrade the effectiveness and efficiency of detection. Recently, blockchain technology has received much attention from both academia and industry, which can provide a verifiable manner for distributed architectures without the need of a trusted intermediary. In this work, our motivation is thus to develop CBSigIDS, a generic framework of collaborative blockchained signature-based IDSs, which utilizes blockchains to help incrementally update a trusted signature database for different IDS nodes in a collaborative network. In the evaluation, our results show that blockchain technology can indeed help enhance the robustness and effectiveness of signature-based IDSs under adversarial scenarios via building a trusted signature database.","","978-1-5386-7975-3","10.1109/Cybermatics_2018.2018.00217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8726642","Intrusion Detection Systems;Signature-based Approach;Collaborative and Distributed Network;Blockchain Technology;Insider Attacks;Generic Framework","Blockchain;Intrusion detection;Collaboration;Peer-to-peer computing;Monitoring;Databases;Computer architecture","digital signatures;security of data","alarms;distributed nature;malicious nodes;collaborative network;untruthful signatures;blockchain technology;CBSigIDS;trusted signature database;detection performance;single IDS;collaborative intrusion detection systems;security mechanisms;collaborative blockchained signature","","5","","51","","3 Jun 2019","","","IEEE","IEEE Conferences"
"Smart Detection of Line-Search Oracle Attacks","B. Tondi; P. Comesaña-Alfaro; F. Pérez-González; M. Barni","Department of Information Engineering, University of Siena, Siena, Italy; Departamento de Teoría de la Señal y Comunicaciones EE Telecom, Universidad de Vigo, Vigo, Spain; Departamento de Teoría de la Señal y Comunicaciones EE Telecom, Universidad de Vigo, Vigo, Spain; Department of Information Engineering, University of Siena, Siena, Italy","IEEE Transactions on Information Forensics and Security","19 May 2017","2017","12","3","588","603","We discuss how a binary detector can learn whether it is being subject to an oracle attack by resorting to a higher level of detection (metadetection). On a second step, assuming that the attacker is aware of the fact that the detector takes countermeasures, we investigate a possible way for him to react. Then, we study the interplay between the defender and the attacker when both of them try to do their best for pursuing their opposite goals. We focus our analysis on the metadetection of oracle attacks based on line search algorithms, as they are prevalent in the literature. In such scenario, we propose metadetectors, which work under very general conditions, that is, when the oracle is not exclusively fed with line search attacking queries, but only some of the malicious queries are made along the lines, whereas the others are done by mimicking the behavior of honest users. We theoretically evaluate the final achievable performance of these metadetectors, deriving conditions under which asymptotic powerful testing is possible. Experimental results show the power of metadetection for countering the line search attacks in both synthetic and real application scenarios.","1556-6021","","10.1109/TIFS.2016.2624280","Spanish Ministry of Economy and Competitiveness and the European Regional Development Fund (ERDF) under projects TACTICA and COMPASS(grant numbers:TEC2013-47020-C2-1-R); Galician Regional Government and ERDF under projects “Consolidation of Research Units” REdTEIC and AtlantTIC(grant numbers:GRC2013/009,R2014/037); EU under project NIFTy(grant numbers:HOME/2012/ISEC/AG/INT/4000003892); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7731184","Adversarial signal processing;composite hypothesis testing;intentional attacks;sample covariance matrix (high-dimensionality regime);singular value decomposition;zero-bit watermarking","Watermarking;Detectors;Multimedia communication;Decoding;Sensitivity;Testing","query processing;search problems;security of data","smart detection;line search oracle attacks;binary detector;higher level of detection;meta detection;online search algorithms;line search attacking queries;malicious queries;honest users","","1","","42","IEEE","2 Nov 2016","","","IEEE","IEEE Journals"
"Adaptive DDoS Detector Design Using Fast Entropy Computation Method","G. No; I. Ra","Sch. of Comput. Sci. & Eng., Seoul Nat. Univ., Seoul, South Korea; Dept. of Comput. Sci. & Eng., Univ. of Colorado Denver, Denver, CO, USA","2011 Fifth International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing","4 Aug 2011","2011","","","86","93","Recently, the threat of DDoS (Distributed Denial-of-Service) attacks is growing continuously and acquiring attacking tools via Internet is getting easy. One of the researches introduced a fast method to detect attacks using modified information entropy (so called Fast Entropy). Fast Entropy shows the significant reduce of computational time compared to conventional entropy computation while it maintains detection accuracy. However, Fast Entropy needs the manual threshold settings during detection process which is not realistic in real detection facility. We introduce adaptive detector with dynamic detection window size and adaptive threshold shifting using Fast Entropy, called AFEA (Adaptive DDoS attack detection using Fast Entropy Approach). Our adaptive DDoS detector successfully demonstrates that its performance of the DDoS detection can be enhanced by the best result of Fast Entropy detection scheme without manual threshold setting and system training while it maintains the same computational time of Fast Entropy detection scheme. In addition, we found that Dynamic AFEA can enhance detection level more than fixed (non-dynamic) one when it is equipped with Fast Entropy.","","978-1-61284-733-7","10.1109/IMIS.2011.82","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5976144","DDoS;Dynamic Adaptive Detector;Entropy based approach;Fast Infromatin Entropy","Entropy;Computer crime;Detectors;Monitoring;Accuracy;IP networks;Internet","entropy;Internet;security of data","distributed denial-of-service attacks;Internet;dynamic detection window size;adaptive threshold shifting;adaptive DDoS attack detection using fast entropy approach","","5","","11","","4 Aug 2011","","","IEEE","IEEE Conferences"
"Quantifying the impact of adversarial evasion attacks on machine learning based android malware classifiers","Z. Abaid; M. A. Kaafar; S. Jha","School of Computer Science and Engineering, University of New South Wales, Australia; Computing Department, Macquarie University, Australia; School of Computer Science and Engineering, University of New South Wales, Australia","2017 IEEE 16th International Symposium on Network Computing and Applications (NCA)","11 Dec 2017","2017","","","1","10","With the proliferation of Android-based devices, malicious apps have increasingly found their way to user devices. Many solutions for Android malware detection rely on machine learning; although effective, these are vulnerable to attacks from adversaries who wish to subvert these algorithms and allow malicious apps to evade detection. In this work, we present a statistical analysis of the impact of adversarial evasion attacks on various linear and non-linear classifiers, using a recently proposed Android malware classifier as a case study. We systematically explore the complete space of possible attacks varying in the adversary's knowledge about the classifier; our results show that it is possible to subvert linear classifiers (Support Vector Machines and Logistic Regression) by perturbing only a few features of malicious apps, with more knowledgeable adversaries degrading the classifier's detection rate from 100% to 0% and a completely blind adversary able to lower it to 12%. We show non-linear classifiers (Random Forest and Neural Network) to be more resilient to these attacks. We conclude our study with recommendations for designing classifiers to be more robust to the attacks presented in our work.","","978-1-5386-1465-5","10.1109/NCA.2017.8171381","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8171381","","Feature extraction;Malware;Androids;Humanoid robots;Training data;Support vector machines;Training","invasive software;learning (artificial intelligence);neural nets;regression analysis;smart phones;support vector machines","adversarial evasion attacks;machine learning;android malware classifiers;Android-based devices;malicious apps;user devices;Android malware detection;linear classifiers;Support Vector Machines;nonlinear classifiers;Logistic Regression;Random Forest;Neural Network;statistical analysis","","6","","24","","11 Dec 2017","","","IEEE","IEEE Conferences"
"The Internet of Things: Secure Distributed Inference","Y. Chen; S. Kar; J. M. F. Moura","Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213-3815 United States; Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213 United States; Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, Pennsylvania 15213 United States","IEEE Signal Processing Magazine","3 Sep 2018","2018","35","5","64","75","The growth in the number of devices connected to the Internet of Things (IoT) poses major challenges in security. The integrity and trustworthiness of data and data analytics are increasingly important concerns in IoT applications. These are compounded by the highly distributed nature of IoT devices, making it infeasible to prevent attacks and intrusions on all data sources. Adversaries may hijack devices and compromise their data. As a result, reactive countermeasures, such as intrusion detection and resilient analytics, become vital components of security. This article overviews algorithms for secure distributed inference in IoT.","1558-0792","","10.1109/MSP.2018.2842097","Defense Advanced Research Projects Agency(grant numbers:FA8750-12-2-0291,HR00111320007); U.S. Department of Energy(grant numbers:DE-OE0000779); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8454396","","Computer architecture;Computer security;Internet of Things;Pollution measurement;Temperature measurement;Smart grids","computer network security;data integrity;inference mechanisms;Internet of Things;trusted computing","reactive countermeasures;Internet of Things;intrusion detection;resilient analytics;data sources;IoT devices;highly distributed nature;IoT applications;data analytics;trustworthiness;secure distributed inference","","22","","49","IEEE","3 Sep 2018","","","IEEE","IEEE Magazines"
"RF-PUF: Enhancing IoT Security Through Authentication of Wireless Nodes Using <italic>In-Situ</italic> Machine Learning","B. Chatterjee; D. Das; S. Maity; S. Sen","School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA","IEEE Internet of Things Journal","24 Feb 2019","2019","6","1","388","398","Traditional authentication in radio-frequency (RF) systems enable secure data communication within a network through techniques such as digital signatures and hash-based message authentication codes (HMAC), which suffer from key-recovery attacks. State-of-the-art Internet of Things networks such as Nest also use open authentication (OAuth 2.0) protocols that are vulnerable to cross-site-recovery forgery (CSRF), which shows that these techniques may not prevent an adversary from copying or modeling the secret IDs or encryption keys using invasive, side channel, learning or software attacks. Physical unclonable functions (PUFs), on the other hand, can exploit manufacturing process variations to uniquely identify silicon chips which makes a PUF-based system extremely robust and secure at low cost, as it is practically impossible to replicate the same silicon characteristics across dies. Taking inspiration from human communication, which utilizes inherent variations in the voice signatures to identify a certain speaker, we present RF-PUF: a deep neural network-based framework that allows real-time authentication of wireless nodes, using the effects of inherent process variation on RF properties of the wireless transmitters (Tx), detected through in-situ machine learning at the receiver (Rx) end. The proposed method utilizes the already-existing asymmetric RF communication framework and does not require any additional circuitry for PUF generation or feature extraction. The burden of device identification is completely shifted to the gateway Rx, similar to the operation of a human listener's brain. Simulation results involving the process variations in a standard 65-nm technology node, and features such as local oscillator offset and I-Q imbalance detected with a neural network having 50 neurons in the hidden layer indicate that the framework can distinguish up to 4800 Tx(s) with an accuracy of 99.9% [≈99% for 10000 Tx(s)] under varying channel conditions, and without the need for traditional preambles. The proposed scheme can be used as a stand-alone security feature, or as a part of traditional multifactor authentication.","2327-4662","","10.1109/JIOT.2018.2849324","National Science Foundation(grant numbers:1719235); Semiconductor Research Corporation(grant numbers:2720.001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8390918","Artificial neural networks (ANNs);authentication;deep neural network;device signatures;Internet-of-Things (IoT);machine learning (ML);physical unclonable function (PUF);radio frequency (RF);security","Receivers;Radio frequency;Authentication;Radio transmitters;Machine learning;Object recognition","authorisation;cryptographic protocols;cryptography;digital signatures;Internet of Things;learning (artificial intelligence);neural nets;radio receivers","RF-PUF;deep neural network-based framework;real-time authentication;wireless nodes;inherent process variation;RF properties;wireless transmitters;in-situ machine;receiver end;asymmetric RF communication framework;feature extraction;human listener;stand-alone security feature;traditional multifactor authentication;radio-frequency systems;secure data communication;digital signatures;message authentication codes;open authentication;OAuth 2;cross-site-recovery forgery;encryption keys;software attacks;physical unclonable functions;PUFs;silicon chips;PUF-based system;silicon characteristics;human communication;voice signatures;IoT security;key-recovery attacks;Internet of Things networks","","52","","47","IEEE","20 Jun 2018","","","IEEE","IEEE Journals"
"A p2p environment to validate ensemble-based approaches in the cybersecurity domain","F. Folino; G. Folino; L. Pontieri","Institute of High Performance Computing and Networking (ICAR-CNR), Rende(CS),Italy; Institute of High Performance Computing and Networking (ICAR-CNR), Rende(CS),Italy; Institute of High Performance Computing and Networking (ICAR-CNR), Rende(CS),Italy","2020 28th Euromicro International Conference on Parallel, Distributed and Network-Based Processing (PDP)","14 May 2020","2020","","","344","351","The main data-driven techniques for detecting cybersecurity attacks are based on the analysis of network traffic data and/or of application/system logs (stored in a host or in some other kind of device). A wide range of machine-learning techniques (and possible alternative configurations of them) have been proposed in the literature so far, for this purpose, but none of them has been proven to consistently overcome the others across different datasets. In order to ensure better accuracy and stability, the ensemble paradigm can be exploited as an effective solution for combining such techniques. However, as attack detection problems are hard to cope with and, usually, entail the analysis of large and fast streams of data, different types of ensemble (and of base algorithms composing the ensemble) should have experimented, exploiting distributed architecture to suitably reduce the high-execution times necessary to run them. In order to handle all these issues, a p2p environment to validate ensemble-based approaches in the cybersecurity domain is proposed in this paper. Two case studies are analyzed by using this framework, which concern the detection of intrusions in network-traffic data and of deviant process instances. Preliminary scalability results demonstrate that the framework is a viable solution for these challenging kind of problems.","2377-5750","978-1-7281-6582-0","10.1109/PDP50117.2020.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9092393","Ensemble-based Systems;p2p frameworks;cybersecurity applications","Computer architecture;Feature extraction;Data models;Microsoft Windows;Intrusion detection;Data mining;Computer security","learning (artificial intelligence);peer-to-peer computing;security of data","data-driven techniques;cybersecurity attacks;machine-learning techniques;P2Penvironment;ensemble-based approaches","","","","31","","14 May 2020","","","IEEE","IEEE Conferences"
